ANO,MES,PAIS_DESTINO,UF_ORIGEM,QUANTIDADE,KG_LIQUIDO,VALOR_USD
2021,9,741,RJ,157067,135062468,68132161
2021,12,158,RJ,628840,551448958,303536666
2021,4,245,RJ,78647,69193605,29536150
2021,9,245,RJ,155551,136776340,63908826
2021,6,160,RJ,151395,132995051,64523051
2021,4,741,RJ,75592,65795349,28582828
2021,8,249,RJ,315827,274509543,133642368
2021,7,249,SP,79289,71891654,32181242
2021,8,741,ES,47844,45059380,20245156
2021,12,589,RJ,307230,269521949,141096442
2021,10,249,RJ,75627,66378052,36711085
2021,10,249,SP,80362,72823904,36193707
2021,8,249,RJ,73223,68939703,23279939
2021,8,160,SP,150413,133634762,58935190
2021,10,361,SP,157452,137100982,69180716
2021,10,361,RJ,467444,416387235,203935428
2021,7,158,SP,87282,74503698,38534366
2021,12,190,RJ,471680,413476162,228273406
2021,6,249,RJ,157537,136305647,64956300
2021,7,158,RJ,214796,188428930,93422648
2021,7,158,RJ,98048,91504053,39689512
2021,2,158,RJ,144630,134951418,50875976
2021,7,249,SP,304697,265302739,130891648
2021,6,361,RJ,160788,144156373,62997267
2021,9,249,RJ,157258,146344702,62463413
2021,8,589,RJ,462782,405549786,199787700
2021,12,399,RJ,151893,131065094,65248613
2021,8,249,RJ,232089,202018397,95173963
2021,6,741,ES,35971,34057869,14176623
2021,8,573,RJ,152731,133949767,67868527
2021,1,190,SP,76036,66105386,24330056
2021,8,573,ES,110633,104325130,45897358
2021,11,249,RJ,157273,137173547,74009259
2021,8,607,RJ,153723,134681009,64145335
2021,5,607,RJ,75948,66803973,30183338
2021,1,158,RJ,75310,66009615,18709620
2021,6,573,RJ,312275,272502627,128054709
2021,5,160,SP,78676,71390707,31785900
2021,9,77,RJ,67714,62817843,27969455
2021,7,573,RJ,240208,210671569,104302029
2021,11,607,RJ,79167,69786650,36121912
2021,10,455,ES,151504,142925700,62006265
2021,9,607,RJ,78912,68700753,32359906
2021,9,249,SP,158158,137636034,65770273
2021,6,158,RJ,142513,133505626,57277112
2021,6,715,RJ,161133,141189887,62124828
2021,5,455,ES,146740,137175300,56759046
2021,12,741,ND,176050,156244604,58683344
2021,3,361,RJ,464622,415126701,171168132
2021,5,361,SP,163431,147981660,61561557
2021,12,573,RJ,82963,72853221,39710371
2021,3,249,RJ,162808,151672477,61195621
2021,4,160,SP,301558,262425269,120905619
2021,10,573,RJ,148791,130658554,62089298
2021,12,158,RJ,159184,139890196,73002892
2021,1,455,ES,99706,93991700,25685317
2021,5,764,RJ,80416,70623268,31004849
2021,7,573,ES,73588,69573314,30960889
2021,6,249,RJ,296991,258791295,122763188
2021,6,455,ES,143556,135384610,54190227
2021,12,160,RJ,657011,578944222,301620426
2021,10,249,RJ,4,5,41
2021,4,607,RJ,152561,133831866,60152484
2021,10,249,RJ,151398,132159733,67699771
2021,4,160,SP,76415,66358831,23574687
2021,4,741,ES,10527,9924000,2944966
2021,11,386,RJ,75697,66476510,35745634
2021,7,245,RJ,152731,134132639,65721885
2021,2,245,SP,151935,137507037,42960568
2021,10,573,RJ,158726,139479680,77354166
2021,11,160,RJ,146387,129103886,70809159
2021,6,361,ES,0,215,151
2021,8,245,RJ,294855,258221368,129324294
2021,8,361,SP,153207,139203574,64047160
2021,11,361,SP,159043,143826427,72359159
2021,3,160,SP,230994,206676092,85488506
2021,5,249,RJ,0,9,922
2021,10,160,RJ,757173,658681848,345189336
2021,8,245,RJ,155711,137134870,63118363
2021,3,741,RJ,75461,65832220,29138694
2021,6,77,ES,109456,102845080,39780403
2021,2,160,ND,88025,78122302,18269343
2021,9,361,RJ,13073,12127506,5014500
2021,5,249,SP,75645,65856509,28992049
2021,2,361,RJ,15633,14438969,5431433
2021,2,160,RJ,1206812,1063673468,395182709
2021,9,455,ES,151412,142854120,65198521
2021,8,160,RJ,1058137,922355971,448329333
2021,2,160,RJ,164840,143160506,57741048
2021,4,160,SP,152640,133135556,58016062
2021,6,245,RJ,464852,407620284,190011680
2021,2,538,RJ,159062,139736282,58171290
2021,8,249,RJ,0,1,0
2021,5,158,RJ,156077,136317932,59016914
2021,3,607,RJ,162077,142244215,49090240
2021,3,715,RJ,159504,139985168,52887862
2021,5,361,RJ,306786,268793276,118924791
2021,8,361,SP,162474,147499864,62350502
2021,7,573,RJ,0,5,50
2021,8,275,RJ,158365,138811748,70371776
2021,8,158,SP,156814,136600837,69362635
2021,3,607,RJ,157666,138530598,52279196
2021,8,160,RJ,1642213,1435972655,658057349
2021,11,249,SP,80397,68883749,38324079
2021,5,573,RJ,157968,138527132,60905412
2021,8,249,RJ,53,55,131
2021,9,160,RJ,453863,396203587,195131656
2021,9,99,RJ,156732,137395815,69264148
2021,11,160,SP,458511,398992431,221151272
2021,6,160,SP,228224,198639301,95962182
2021,9,160,RJ,303641,264395147,131520219
2021,4,158,SP,81637,71040798,30810615
2021,7,607,RJ,151132,130658944,64672813
2021,12,160,ND,160000,144992000,52480000
2021,6,160,RJ,3196538,2797618875,1281594629
2021,3,573,RJ,110186,96692129,41426931
2021,7,249,SP,156780,136625801,67894427
2021,10,538,RJ,0,14,1
2021,3,741,RJ,153127,131878065,58039194
2021,4,741,RJ,158739,137543461,60020205
2021,6,607,RJ,150810,131219920,60630183
2021,10,741,RJ,144061,123724087,60886925
2021,5,249,RJ,151591,132195081,57320228
2021,5,741,RJ,151640,130652368,60657536
2021,4,249,SP,154900,134643850,54362820
2021,3,160,RJ,391201,338772057,147500447
2021,6,361,ES,75530,71220702,29768013
2021,1,160,RJ,2283411,2011570617,624452685
2021,10,741,RJ,310017,266753687,150466869
2021,9,607,RJ,160915,141111615,71114006
2021,10,249,RJ,300722,280524916,140483199
2021,10,589,RJ,153326,134655760,67760105
2021,11,607,RJ,309563,271545839,127866328
2021,4,190,RJ,312014,271878088,117979580
2021,12,249,RJ,160393,141279511,77582765
2021,6,160,RJ,150115,130990515,63924344
2021,3,249,RJ,0,8,50
2021,4,249,RJ,140131,121876217,53379264
2021,4,383,RJ,157544,135566787,59565479
2021,1,249,RJ,148196,129898576,36061946
2021,5,160,RJ,150839,130810425,60340138
2021,7,573,RJ,156734,136657508,67562370
2021,6,589,RJ,306342,268581357,121671122
2021,9,573,ES,40919,38586000,19429162
2021,12,361,RJ,159596,144333490,63755078
2021,9,249,RJ,524999,458910796,221914955
2021,10,383,RJ,149915,131586040,74123275
2021,10,158,SP,82079,70276379,40779561
2021,6,361,RJ,232774,204079866,94893918
2021,3,391,RJ,156324,137069458,61635411
2021,4,361,RJ,164260,153041753,60414971
2021,10,160,RJ,1218329,1073115748,524577899
2021,2,160,SP,378900,330217569,128784195
2021,1,160,RJ,771968,671911440,237444980
2021,3,160,SP,227496,197978478,84708225
2021,12,361,RJ,68895,64163615,30971024
2021,3,764,ES,82828,78341939,30161271
2021,9,249,RJ,17355,16840308,9177579
2021,11,249,SP,76058,66276814,35124622
2021,2,160,SP,147919,126661229,51292707
2021,5,77,ES,40484,38038580,17338217
2021,5,607,SP,75618,64593097,30351048
2021,8,249,SP,75480,65758258,30475451
2021,12,158,SP,80654,70241827,34066223
2021,12,160,RJ,1125469,985513622,534228210
2021,4,160,RJ,154052,134479509,58251035
2021,7,160,RJ,620644,539796758,272414669
2021,10,160,RJ,311044,272185236,152840383
2021,8,249,RJ,292024,252859484,108983439
2021,10,158,RJ,151146,132297811,65571604
2021,5,607,RJ,153458,134572599,58227476
2021,10,249,SP,166576,151123352,67710822
2021,1,573,RJ,155507,136166922,37840261
2021,4,573,RJ,152970,132980892,63985761
2021,6,607,RJ,159763,139973702,65129312
2021,12,160,SP,302737,269083900,139227381
2021,4,245,SP,79250,67822562,31530075
2021,5,538,RJ,79041,69500409,29683848
2021,8,160,SP,156894,136599233,69410523
2021,12,573,ES,76945,72746336,33551950
2021,11,249,RJ,124162,107950067,60222589
2021,12,160,RJ,623249,543914569,267750347
2021,9,361,RJ,157580,145079127,64944418
2021,7,715,RJ,149000,130544054,64697878
2021,9,158,RJ,154019,135001997,64268935
2021,9,249,RJ,135760,117708317,57382195
2021,1,160,RJ,157741,135389166,51132703
2021,11,190,RJ,150209,129540002,70679293
2021,11,455,ES,151968,143324820,67037711
2021,12,445,RJ,16613,15517904,6362290
2021,11,160,RJ,309902,270230385,146879621
2021,9,455,RJ,153788,133564555,63377229
2021,6,190,RJ,308120,269068513,123262698
2021,4,245,RJ,290096,254527269,111891618
2021,5,607,RJ,155129,136239417,59810918
2021,3,160,RJ,530773,461453087,197433656
2021,6,249,RJ,140589,128371152,62152548
2021,3,245,RJ,154202,135085974,57974833
2021,9,160,SP,151174,131763602,62868981
2021,6,158,SP,78989,67543110,33831187
2021,12,361,RJ,158687,147699391,64975150
2021,10,160,SP,75714,68650294,30468292
2021,5,573,RJ,154314,133903096,59650820
2021,10,160,ND,87400,76475000,39082549
2021,2,607,RJ,153661,134857777,50950152
2021,11,160,SP,236610,206008940,111914628
2021,5,245,RJ,157196,138365424,58881620
2021,9,607,SP,78656,67219652,32169080
2022,11,249,SP,69670,60835658,34564003
2022,9,741,RJ,310218,268636014,153760581
2022,5,607,RJ,159361,139685199,95905241
2022,12,160,SP,150704,131162956,77063920
2022,3,158,RJ,471379,413212431,271550827
2022,9,158,RJ,160058,141856050,88294333
2022,6,245,RJ,608708,535852439,348797151
2022,1,249,RJ,78168,68724986,39629586
2022,2,741,RJ,152909,131807767,86819545
2022,10,245,SP,221402,195730354,107475010
2022,4,249,RJ,76031,66948152,51797030
2022,8,160,SP,308074,272633545,182147267
2022,11,245,RJ,79453,73971030,32943214
2022,12,573,RJ,152578,133572112,76698185
2022,6,455,RJ,93784,91000831,61573268
2022,4,361,ES,146691,138731797,56510048
2022,10,160,RJ,893777,781375855,449567806
2022,9,275,RJ,137593,121521160,73901016
2022,9,158,SP,79635,69306255,39929769
2022,11,160,SP,75720,65899421,38682260
2022,9,160,SP,150811,131032855,86345474
2022,7,249,RJ,429000,373777635,288632062
2022,8,160,SP,232391,208024678,125822271
2022,6,361,RJ,147129,136393718,94201469
2022,12,249,RJ,40,40,940
2022,12,158,SP,80364,68800044,40532804
2022,1,158,RJ,312102,274162577,134818272
2022,6,361,RJ,316609,288767000,219628551
2022,8,160,RJ,690170,610806037,422299889
2022,7,361,SP,157892,137465358,102312368
2022,7,589,RJ,253681,222423607,162790938
2022,2,383,RJ,318367,278978535,160876492
2022,8,160,SP,151801,131995657,95506002
2022,12,275,RJ,304252,267476515,152289043
2022,9,573,SP,80929,70610581,39855921
2022,8,573,SP,79461,68089911,48818977
2022,9,245,SP,78116,70710599,40229699
2022,3,573,RJ,158192,138644753,109309935
2022,4,607,RJ,155331,136292220,107334617
2022,10,160,RJ,459951,403327817,226460299
2022,6,245,RJ,304544,268847828,191604070
2022,4,245,SP,153680,138886670,84640918
2022,8,158,RJ,154210,134426465,85427011
2022,4,249,RJ,284448,264794571,176967393
2022,12,386,RJ,163221,151169496,72594354
2022,7,160,RJ,465328,416788169,297229561
2022,2,573,RJ,158740,139332046,81945862
2022,6,455,ES,95696,89915410,57351520
2022,10,383,RJ,32846,28776995,16781775
2022,10,160,RJ,672092,588125284,330285860
2022,1,249,RJ,153334,135076524,65370320
2022,10,361,RJ,253216,238360366,111504049
2022,5,245,RJ,138124,128459507,77328929
2022,7,573,RJ,383443,335969894,250116092
2022,11,589,RJ,153874,134937783,87830486
2022,12,249,SP,144426,125727024,74259380
2022,7,245,RJ,305363,268457083,196821409
2022,4,160,SP,76390,66558810,45209265
2022,6,158,RJ,157073,137898787,100379636
2022,8,190,RJ,153446,133973779,85828702
2022,7,158,RJ,907706,796332158,603581685
2022,3,391,RJ,150765,132316909,86853406
2022,7,361,RJ,11486,10683954,6312837
2022,2,160,SP,155593,135963789,87941124
2022,12,158,RJ,150800,131527342,66420113
2022,5,249,RJ,311577,271542509,191311276
2022,11,607,RJ,303633,266205737,161108437
2022,12,249,RJ,265201,244542580,99446646
2022,10,573,RJ,279160,244638815,159272087
2022,4,776,RJ,78733,67796797,46808172
2022,9,160,SP,149446,130142231,85642421
2022,12,607,RJ,394728,345777737,188064428
2022,2,741,ES,53888,50834353,27500956
2022,11,741,RJ,107550,104412833,60865395
2022,10,361,RJ,154924,134659885,77510911
2022,6,160,RJ,379423,330412128,249155973
2022,1,160,RJ,761071,666426310,331175473
2022,11,190,RJ,294340,257009254,148966805
2022,3,845,RJ,150678,132490403,85711138
2022,11,845,RJ,158820,139379669,80830032
2022,8,383,RJ,149606,131134720,92212437
2022,11,160,RJ,1789539,1581661633,860734668
2022,6,249,RJ,79723,69989199,53613508
2022,3,589,RJ,158494,138830758,81817261
2022,3,160,SP,304848,268151816,181379305
2022,2,361,RJ,131992,123188274,68845258
2022,6,160,SP,151515,131939897,98102378
2022,1,275,SP,3,2600,46098
2022,5,160,RJ,78730,67826252,46806947
2022,5,160,RJ,606920,541938328,393684790
2022,3,741,ES,54704,51647986,37321655
2022,2,160,RJ,772952,675071899,411984803
2022,11,573,RJ,104079,91290704,51738613
2022,2,455,RJ,114750,111335108,81074979
2022,6,607,RJ,153214,134267034,97912007
2022,8,158,RJ,150840,131461909,95746561
2022,10,249,SP,76890,66956040,38568404
2022,8,607,RJ,121330,106796009,81549728
2022,11,160,SP,155303,135351833,78835895
2022,11,249,RJ,162657,157735760,65940481
2022,6,607,RJ,153771,133647315,97916365
2022,2,249,SP,76972,66981356,38859634
2022,12,190,RJ,153420,134400609,77121835
2022,12,160,RJ,1479682,1301530960,744867680
2022,1,245,SP,151569,132046877,65906773
2022,2,249,RJ,0,20,6
2022,12,249,SP,79728,68255014,38703426
2022,9,391,RJ,153662,134627863,86548362
2022,10,160,SP,76966,66960440,38182993
2022,4,455,ES,149988,141392020,84648240
2022,5,741,RJ,113511,97486960,74129605
2022,9,160,RJ,153705,142781817,81159563
2022,8,741,SP,79059,69113019,43955095
2022,11,275,RJ,0,0,800
2022,10,741,RJ,313570,272548524,154674268
2022,4,445,RJ,23397,21767780,12597441
2022,3,361,RJ,156483,136562682,88855883
2022,4,160,SP,79030,68835414,46771594
2022,4,160,RJ,898150,792179103,535532732
2022,3,160,RJ,306286,265624011,192274863
2022,9,245,RJ,115664,111950758,58209721
2022,7,245,RJ,150935,132521125,100760144
2022,10,249,RJ,235282,203810159,117712056
2022,2,607,RJ,463293,407098113,247094767
2022,12,249,RJ,280796,244732641,142132693
2022,11,361,RJ,307626,272162605,149845544
2022,6,249,RJ,156997,136886287,105575173
2022,11,190,RJ,153917,134400225,77329435
2022,7,249,RJ,152525,141321579,82301851
2022,5,190,RJ,311725,273174054,184947707
2022,2,160,SP,230222,200472007,123250829
2022,7,607,RJ,612543,537569691,398275289
2022,9,190,RJ,154745,134875989,86555052
2022,12,160,RJ,444811,390804719,194131087
2022,11,741,RJ,151565,132184663,76705101
2022,6,160,RJ,770862,672401063,455636823
2022,8,160,RJ,305202,268340925,166261809
2022,4,160,RJ,146209,128560590,87432149
2022,2,445,RJ,17054,15916351,8637900
2022,5,160,RJ,236847,206842762,141973367
2022,11,589,RJ,156988,137556055,77995733
2022,5,391,RJ,158044,138752259,95115062
2022,3,160,SP,80188,68609146,54721920
2022,4,160,RJ,77579,67299625,46124468
2022,5,538,RJ,0,4,4
2022,5,160,SP,154674,134634275,92920628
2022,6,245,SP,78630,68518453,47931318
2022,9,249,RJ,150778,139762183,72899672
2022,12,160,RJ,392829,346529092,174910859
2022,9,158,RJ,158884,139125642,108449394
2022,11,160,SP,78544,71058463,34135585
2022,12,361,RJ,80178,74578090,45788401
2022,8,245,RJ,151222,130247730,93581316
2022,11,245,SP,140191,122569420,71643120
2022,8,249,RJ,138842,120630124,88129626
2022,12,160,SP,346941,307370527,168232329
2022,3,249,RJ,74991,65301927,42581735
2022,5,245,RJ,158164,138763504,95342882
2022,2,249,RJ,140374,122242332,73350520
2022,10,249,RJ,0,1,4
2022,4,249,SP,159523,141509076,90830740
2022,1,158,RJ,155487,136689450,71369057
2022,7,764,ES,79810,75351889,49370094
2022,3,160,RJ,1206935,1068867577,587965524
2022,2,361,RJ,155639,144239630,86669719
2022,2,190,RJ,465417,408136710,228165722
2022,3,160,RJ,307331,268284949,198784310
2022,10,607,RJ,37812,33266575,25414278
2022,12,160,SP,158228,137553842,70374262
2022,3,573,RJ,159830,140591774,97139801
2022,2,538,RJ,157277,137276798,54036793
2022,3,245,RJ,303346,265894440,175568602
2022,6,160,RJ,908926,796006672,531857636
2022,12,361,RJ,155613,136068393,69669523
2022,9,245,RJ,159409,139661179,89785943
2022,1,383,RJ,160517,140955466,70210890
2022,7,160,RJ,152945,135019850,88574779
2022,7,455,RJ,37609,36506181,22950740
2022,8,158,RJ,161729,143109180,96203621
2022,9,249,SP,151886,135140815,68920221
2022,7,160,SP,226212,202481441,126795569
2022,3,383,RJ,471377,413364395,289778067
2022,2,245,SP,152475,138142091,83815973
2022,8,386,RJ,151480,131593673,93281627
2022,1,190,RJ,160748,141339698,82980736
2022,4,190,RJ,150358,132089193,89011357
2022,5,383,RJ,157257,138170639,94641304
2022,8,160,SP,158621,138208101,101324731
2022,9,158,SP,75437,64453386,40831099
2022,7,845,RJ,153827,136248142,98781663
2022,2,845,RJ,146737,136485440,80440838
2022,9,573,RJ,238084,208210159,137356751
2022,4,160,SP,76810,65764948,49368021
2022,12,386,RJ,149894,129664029,67104066
2022,12,628,RJ,0,1120,504
2022,12,589,RJ,103979,91317925,52271150
2022,4,160,SP,383131,338709275,247288711
2022,5,386,SP,157429,136901688,98969771
2022,11,249,RJ,86586,75347107,43320744
2022,12,741,RJ,469365,405629925,218614346
2022,6,190,RJ,156321,135921876,99049253
2022,1,361,SP,158666,143949490,76804640
2022,6,249,SP,158870,138534365,102884170
2022,12,573,RJ,152797,134036821,75955140
2022,8,158,SP,151703,132270111,86857047
2022,9,607,RJ,618666,541706513,354351613
2022,10,249,SP,74044,64729453,36734549
2022,2,249,RJ,0,6,10
2022,11,245,RJ,316435,296232282,158879130
2022,8,160,RJ,234046,206777906,138839236
2022,12,249,ND,11823,11822518,4218636
2022,2,249,SP,77447,66255979,38530713
2022,11,160,RJ,311884,275362736,152052526
2022,10,275,RJ,37959,33282290,18980442
2022,7,160,RJ,386912,337432791,256963941
2022,12,573,RJ,0,0,1100
2022,3,160,SP,160244,144814680,102764682
2022,9,249,RJ,270796,235813699,164060789
2022,2,249,SP,315896,274586962,164384016
2022,6,249,SP,79900,68202704,55979432
2022,12,158,RJ,306122,268019432,153028649
2022,4,158,RJ,160543,140624475,110934120
2022,3,741,RJ,158101,135982250,89765417
2022,9,275,RJ,151578,133257193,83071899
2022,2,455,ES,31186,29193230,14915059
2022,2,245,RJ,154609,136030107,79565029
2022,5,249,RJ,5,22,6007
2022,3,455,ES,151530,142844230,76374704
2022,11,245,RJ,299255,261462057,151966049
2022,4,190,RJ,153777,133806092,50695493
2022,12,249,SP,139447,121980872,69563114
2022,5,573,ES,52377,49414868,30882321
2022,8,607,RJ,145012,127252436,89381439
2022,2,160,RJ,900745,785623578,487131902
2022,12,383,RJ,153206,134320579,76159609
2022,12,160,ND,95393,89869556,42702587
2022,10,249,SP,74002,63375211,40720894
2022,2,741,RJ,156810,134762679,79486541
2022,1,361,RJ,144085,133241758,59423300
2022,4,476,SP,100,100,300
2022,8,741,RJ,230392,199283598,128859669
2022,6,160,RJ,78647,73912906,44572847
2022,5,160,RJ,769700,670529432,473443848
2022,12,245,RJ,142777,125148434,73116630
2022,3,741,RJ,156019,136818006,74676590
2022,6,249,RJ,162669,150208280,94721505
2022,2,160,RJ,393102,343131042,213695432
2022,2,158,RJ,462561,405999245,247011157
2022,4,249,RJ,151056,131954520,89814406
2022,2,249,SP,150958,131438999,78490309
2022,9,455,ES,118323,111211620,71957519
2022,12,455,ND,154989,150834405,87768000
2022,4,741,RJ,79277,68114705,47130787
2022,12,455,ES,152573,144027930,76305808
2022,10,361,SP,165282,149563126,72200459
2022,10,455,ES,150114,141184110,81972690
2022,10,245,RJ,97270,97477460,36231101
2022,5,445,RJ,8672,8064415,4497707
2022,9,249,RJ,150788,131876560,74743723
2022,4,455,RJ,121755,118139820,85157056
2022,6,573,RJ,159364,139878616,95907713
2022,11,160,RJ,150701,133605388,73056437
2022,6,249,SP,150857,131547689,100487485
2022,3,607,RJ,306852,269371787,190827925
2022,7,361,RJ,142300,124872999,90937916
2022,2,160,RJ,158936,136546163,53696842
2022,2,245,RJ,150824,132619046,79912159
2022,8,275,RJ,155137,136074180,94605185
2022,3,249,SP,78740,71196442,42024419
2022,1,249,SP,154362,134511298,65198817
2022,7,249,RJ,9896,9192779,5008440
2022,10,190,ND,77022,68357050,36331098
2022,10,245,RJ,155703,136494610,77358094
2022,4,249,SP,77870,67648281,54651977
2022,1,741,ES,52181,49245781,21961309
2022,11,160,RJ,159466,140202657,27422039
2022,9,249,RJ,403381,367611744,186029003
2022,11,158,SP,76766,65827131,39906110
2022,1,455,ES,104404,97733850,43521080
2022,1,160,RJ,759476,661825870,350184937
2022,11,275,RJ,152099,133319436,75566800
2022,9,361,SP,155024,140463740,83867168
2022,8,245,RJ,94494,91731250,51999002
2022,5,607,RJ,151371,133146247,90058065
2022,2,99,RJ,153632,134663,73533830
2022,1,190,RJ,153279,133275694,77703271
2022,8,160,RJ,151866,132188398,96396371
2022,3,160,SP,75806,66103155,52025841
2022,8,245,SP,316041,280467404,193899329
2022,1,589,RJ,157271,137946048,68788372
2022,8,190,RJ,449196,394494020,264014613
2022,9,249,SP,159210,138653877,78407377
2022,6,741,RJ,158617,136553348,106653987
2022,5,249,SP,310093,272746221,184952388
2022,11,158,RJ,461325,404964851,238963712
2022,1,607,RJ,152904,134055447,66879027
2022,1,245,RJ,151569,130591879,65432486
2022,2,160,RJ,390576,339760904,218560871
2022,12,158,SP,70178,61440894,31214262
2022,12,245,RJ,155294,148360600,66481051
2022,8,573,RJ,75733,66372010,42107686
2022,12,249,RJ,0,27,2700
2022,5,573,RJ,618207,538205777,389128942
2022,11,573,RJ,153495,134558815,76259960
2022,11,158,RJ,78242,68102052,38621116
2022,11,455,ES,279133,263549890,135396159
2022,3,190,RJ,150143,132426725,93448532
2022,11,607,RJ,161876,142016953,80470737
2022,8,249,SP,152108,132463281,92845802
2022,12,866,RJ,63642,59039633,25205319
2022,12,149,ES,0,27,4
2022,10,249,RJ,289499,251931102,147726917
2022,12,607,RJ,154053,135201512,77441351
2022,9,160,RJ,1532500,1342098203,817416948
2022,12,361,RJ,197764,191988802,75685885
2022,11,383,RJ,311643,273286716,170067879
2022,12,573,RJ,0,0,1200
2022,8,249,RJ,468158,406955447,270407268
2022,9,245,RJ,140284,129821910,72557165
2022,4,160,RJ,835911,726627687,538728542
2022,1,249,SP,77861,70479327,37310602
2022,1,160,SP,153014,135939055,68859810
2022,4,573,RJ,158512,136431054,94237953
2022,6,245,SP,149172,134897950,86416417
2022,7,249,RJ,0,1,38
2022,5,573,RJ,150378,131730858,89413254
2022,10,361,RJ,316733,286639083,151152387
2022,1,160,RJ,303094,264436774,147810063
2022,2,607,RJ,154377,134447383,78649757
2022,7,249,SP,78087,66818805,50463492
2022,10,160,RJ,295914,259215261,152283940
2022,12,249,RJ,154818,134974321,77781794
2022,1,249,SP,150987,131076913,65732207
2022,10,158,RJ,159482,141479120,76171258
2022,12,249,RJ,154735,135923271,73517487
2022,10,158,RJ,152996,134106476,78171411
2022,3,249,SP,156463,135892500,91167479
2022,8,573,RJ,357062,314966149,204467908
2022,12,160,RJ,912565,794227247,439862173
2022,10,190,RJ,72934,63715058,36151965
2022,1,160,RJ,157876,138705557,74034262
2022,6,158,RJ,311674,273392475,187569895
2022,8,589,RJ,153111,134145131,94374167
2022,9,361,RJ,100485,97477460,39018203
2022,6,383,RJ,152131,133497901,97217823
2022,11,160,RJ,1739516,1526958314,855951368
2022,7,245,RJ,308660,269594295,186124320
2022,12,249,RJ,156530,136478612,70079002
2022,8,249,RJ,157044,145032096,81045698
2022,5,455,ES,155470,146503300,104395869
2022,3,245,RJ,150613,132110209,84817226
2022,10,160,SP,152283,137707410,64150608
2022,6,249,RJ,151392,133457287,89172396
2022,11,275,RJ,121314,76365895,60474449
2022,4,245,RJ,160665,145475224,90909603
2022,5,245,SP,78289,68236902,47710864
2023,2,158,SP,150557,131394522,69186105
2023,1,573,RJ,155116,136041627,69629429
2023,4,573,ND,163297,151212688,53699474
2023,4,249,ND,192054,170448556,90591728
2023,3,580,SP,149198,129921496,67470740
2023,2,160,SP,153497,138669028,60482310
2023,3,455,ES,221576,208820320,97925058
2023,3,573,SE,82568,73779080,33693580
2023,2,158,SP,81533,69930481,38783511
2023,4,455,ES,106427,100464760,42672907
2023,1,607,RJ,309513,271604674,135215479
2023,3,245,ND,100454,97227249,25113610
2023,3,160,SP,154926,140037767,62595948
2023,1,160,RJ,157911,138761655,73396289
2023,3,245,ND,173869,154308549,82013472
2023,3,573,ND,96027,85224278,45295864
2023,1,158,RJ,159639,139189316,81221253
2023,2,607,RJ,78270,67179208,35197004
2023,1,275,RJ,148322,129360630,65989246
2023,4,361,ND,100454,97227249,24109066
2023,4,160,ND,1205080,1068298538,542170729
2023,1,866,RJ,41705,38740396,16724820
2023,4,573,ND,170000,149940000,55080000
2023,3,573,RJ,859813,749310635,388542567
2023,4,249,ND,95393,81942415,33753788
2023,1,249,RJ,314914,300126540,115284350
2023,2,160,SP,152387,132682985,70266181
2023,3,245,RJ,745868,653718287,343172876
2023,3,573,RJ,81857,72478143,36246145
2023,3,160,RJ,2806008,2470928463,1258491165
2023,1,607,RJ,153439,134432827,68876615
2023,2,249,RJ,153415,148748475,59437698
2023,2,249,SP,156106,136192192,69898968
2023,3,160,RJ,310837,269452536,142424817
2023,3,866,RJ,68133,63331500,26037659
2023,1,160,RJ,1628343,1427111091,748383533
2023,3,163,RJ,309438,271140145,141725521
2023,2,573,RJ,75706,66484596,34272967
2023,3,245,RJ,151525,132917880,67779187
2023,3,445,RJ,95311,88086244,37118500
2023,1,245,RJ,152985,134310339,76905002
2023,3,190,RJ,307752,268797322,141103477
2023,4,715,RJ,153376,134633662,67524303
2023,3,160,RJ,1489792,1307941063,678661769
2023,3,361,ND,100454,97227249,27122699
2023,3,245,RJ,154363,135426536,69689420
2023,4,845,ND,208000,183391000,95290000
2023,2,741,RJ,120790,117361112,60231284
2023,4,741,ND,378107,335570842,178352595
2023,3,741,RJ,151288,129850157,68972355
2023,4,160,RJ,298059,260436708,129385177
2023,4,158,RJ,305814,266613972,134508419
2023,4,741,RJ,154395,133493815,68818102
2023,3,361,RJ,99862,96785921,31698307
2023,3,190,RJ,155630,136036111,70961272
2023,2,361,RJ,93453,90656420,30827793
2023,3,573,ND,160000,141744000,51360000
2023,1,455,ES,110461,104364540,50541012
2023,4,160,SP,150812,131553219,66580540
2023,3,160,ND,382786,349023112,172231848
2023,3,573,ND,95393,81942415,37579040
2023,3,249,SP,72928,63666374,31265331
2023,1,607,SP,79425,68082889,36836617
2023,4,607,RJ,158712,136183017,68688405
2023,4,249,RJ,150812,133032970,62451427
2023,3,160,SP,149215,129986143,68867812
2023,1,245,RJ,151543,132877400,69542148
2023,4,607,RJ,306217,268590878,141297896
2023,4,245,SP,157994,142952856,63589334
2023,4,160,RJ,761513,668418028,340192372
2023,3,158,SP,146928,128414711,68436514
2023,1,249,RJ,154344,134386795,71223448
2023,2,158,SP,73077,63861731,33047607
2023,3,160,ND,160000,144544000,45120000
2023,3,245,SP,151302,131496699,70449195
2023,2,160,RJ,311275,273522814,138814371
2023,1,190,RJ,153495,133570599,70831373
2023,3,845,ND,147054,135745670,45472892
2023,2,245,RJ,153795,134559773,69434784
2023,2,249,RJ,159400,138125075,71970700
2023,3,580,RJ,156500,136937941,71358819
2023,3,249,RJ,156569,136355423,67710105
